"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"I9RT8BHB","bookSection","2017","","Replacing ‘Religion’ with Indigenous Spirit: Grounding Australian Indigenous Identity in Wider Worlds","Handbook of Indigenous Religion(s)","978-90-04-34671-0 978-90-04-34669-7","","","https://brill.com/view/book/edcoll/9789004346710/B9789004346710_020.xml","","2017-06-01","2021-08-17 03:14:07","2021-11-01 01:19:06","","324-348","","","","","","Replacing ‘Religion’ with Indigenous Spirit","","","","","BRILL","","en","","","","","DOI.org (Crossref)","","DOI: 10.1163/9789004346710_021","","","","","","Johnson, Greg; Kraft, Siv Ellen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FN2MF4NM","journalArticle","2011","Guerin, Pauline; Guerin, Bernard; Tedmanson, Deirdre; Clark, Yvonne","How Can Country, Spirituality, Music and Arts Contribute to Indigenous Mental         Health and Wellbeing?","Australasian Psychiatry","","1039-8562","10.3109/10398562.2011.583065","https://doi.org/10.3109/10398562.2011.583065","Objective: Mental health and social and emotional wellbeing (SEWB) have been linked as outcomes of attachment to country, spirituality, and engagement in music and arts, particularly for Indigenous Australians. It is not clear how this occurs, even though the links seem substantial.Method: We explore how mental health and SEWB may be linked to attachment to country, spirituality, and engagement in music and arts by reviewing literature and presenting examples from our research with Indigenous communities. Rather than abstracting, our goal is to describe specific examples encompassing the rich contextual details needed to understand the factors contributing to mental health and SEWB.Results: While engagement in music is often seen as benefiting mental health because thoughts and feelings can be expressed in less public ways, it can also lead to employment and access to economic and social resources. Attachment to country also shows a plethora of positive outcomes which can contribute to mental health and SEWB even when not explicitly aimed at doing so, such as reducing conflictual situations.Conclusions: We conclude that more detailed, contextual research is required to fully explore the links between creative enterprises and mental health and SEWB outcomes.","2011-07-01","2021-08-17 03:14:07","2021-11-01 01:18:53","","S38-S41","","1_suppl","19","","Australas Psychiatry","","","","","","","","","","","","","SAGE Journals","","Publisher: SAGE Publications Ltd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZPN6BAIN","journalArticle","2007","de Souza, Marian; Rymarz, Richard","The role of cultural and spiritual expressions in affirming a sense of self, place, and purpose among young urban, Indigenous Australians","International Journal of Children's Spirituality","","1364-436X, 1469-8455","10.1080/13644360701714951","http://www.tandfonline.com/doi/abs/10.1080/13644360701714951","","2007-12","2021-08-17 03:14:07","2021-11-01 01:18:34","","277-288","","3","12","","International Journal of Children's Spirituality","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JCXH9NWX","journalArticle","2000","Brazil, Jon","Dreamtime superstore: Encountering Australian aboriginal beliefs","Third Text","","0952-8822, 1475-5297","10.1080/09528820008576837","http://www.tandfonline.com/doi/abs/10.1080/09528820008576837","","2000-03","2021-08-17 03:14:07","2021-11-01 01:17:48","","61-72","","50","14","","Third Text","Dreamtime superstore","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JS34KWBS","journalArticle","2001","Anderson, Sallie","Rejecting the Rainbow Serpent: An Aboriginal Artist's Choice of the Christian God as Creator","The Australian Journal of Anthropology","","1757-6547","10.1111/j.1835-9310.2001.tb00078.x","http://onlinelibrary.wiley.com/doi/abs/10.1111/j.1835-9310.2001.tb00078.x","In this paper, I illustrate the way one Aboriginal artist challenged what he perceived as an essentialised concept of Aboriginality, by rejecting rainbow serpent iconography. The motivations for this rejection were the artist's strong belief in the Christian God as creator and his reaction against New Age representations of Aboriginality in which the rainbow serpent signifies Aboriginal spirituality and is posited as the single creator for all of Aboriginal Australia. A conflict arose at the artist's gallery when he refused to exhibit a rainbow serpent painting by another Aboriginal artist. Publicised in the local newspaper, the rejection of these artworks started a brief public debate about the role of Christianity in Aboriginal culture. The various positions adopted by the Aboriginal protagonists highlight the complex processes of negotiation, dialogue and debate surrounding diverse constructions of identity.","2001","2021-08-17 03:14:07","2021-11-01 02:59:13","","291-301","","3","12","","","Rejecting the Rainbow Serpent","","","","","","","en","","","","","Wiley Online Library","","_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1835-9310.2001.tb00078.x","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BYXJXSI2","thesis","2018","Jennifer A. McLaren","Irish lives in the British Caribbean: engaging with Empire in the Revolutionary Era","","","","","http://hdl.handle.net/1959.14/1265864","This thesis examines the Irish experience of empire in the British Caribbean during the Revolutionary Era by means of ten individual biographies of Irish sojourners. The thesis builds upon Irish historiography which addresses Ireland’s place in the British Empire, and also seeks a place within British imperial historiography, which has often neglected the role of Irish people in the Empire. Each chapter focuses on a separate social sphere—the Military, Commerce, Administration and Humanitarianism, and includes profiles of non-elite men. The thesis explores the relationship between the men’s Irish identities and the imperial structures within which they fashioned their Caribbean lives. For most, a connection with Ireland was important, but as the men were involved in an array of imperial projects, their Irish identity was just one of a number of interlocking cultural spaces they inhabited. The thesis interrogates how biography enables the historian to advance an argument about the past and suggests that combining a spatial approach with biography can provide thorough, multi-dimensional contextualisation. The thesis adapts the geographer David Harvey’s spatial model and analyses the absolute, relative and relational spaces the sojourners inhabited, and the tensions within and between those spaces. A close study of the spaces the men inhabited, the networks and exchanges that shaped their lives, and the internal spaces of their ideas and emotions, produces a nuanced understanding of the imperial world in which they lived, and their experience of empire. The Irish sojourners navigated family, mercantile and administrative networks, as well as broader British and trans-imperial connections in the region. Although not exclusively Irish characteristics, the men in this thesis shared a tenacious nature and the ability to withstand conflict. Many pursued trans-imperial opportunities and engaged with more than one empire simultaneously. Their experiences confirm the porous nature of imperial boundaries in the region, the contingent and varied experience of imperial rule, and the asymmetries of power that existed across different sites in the British Caribbean.","2018","2021-08-17 03:31:29","2021-08-17 03:31:29","","","352","","","","","","","","","","Macquarie University","Sydney, Australia","English","","PhD Thesis","","","","","","","","","Irish -- Foreign countries -- History; Irish -- Migrations -- History; Ireland -- Emigration and immigration -- History; Great Britain -- Colonies -- History; Caribbean Area -- History; Ireland; Caribbean; empire; revolutionary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7S5AR29S","thesis","2017","Dominic Caron","Not every German is a nazi but a Jap is a Jap: differentiation in USAAF bombings of Germany and Japan","","","","","http://hdl.handle.net/1959.14/1276837","The Second World War saw aerial warfare on an unprecedented scale. The United States Army Air Force(USAAF)had an extensive bombing campaign in both Europe and the Pacific,however, the campaign in Japan was substantially more aggressive than the campaign in Europe. In Europe the USAAF seemed determined to follow their official policy of precision bombing, yet extensive firebombing campaigns against Japan prove this policy was not adhered to in the Pacific. Why was the USAAF's campaign against the Japanese more aggressive than their campaign against the Germans? In Europe the enemy was a political entity, Nazismand fascism. Victory would be achieved when these parties were removed from power.In the Pacific the enemy was not a political system, the enemy was Japan. Not the Japanese government. Not Japanese Imperialism. Japan. In the Pacific the enemy was a people, in Europe the enemy was an ideology. There existed 'good Germans' who were victims of Nazism. While as far as the USAAF was concerned, ""There are no civilians in Japan.""","2017","2021-08-17 03:31:29","2021-08-17 03:31:29","","","70","","","","","","","","","","Macquarie University","Sydney, Australia","","","MRes Thesis","","","","","","","","","public history; World War, 1939-1945 -- Aerial operations; Bombing, Aerial -- Germany; Bombing, Aerial -- Japan; bombing; USAAF; Germany; Japan; Second World War; WWII","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8EI4N3C5","thesis","2018","Howe, Sebastian","The relationship between historical research and future thinking","","","","","http://hdl.handle.net/1959.14/1266958","This thesis explores the relationship between historical thinking and thinking about the future. We argue that despite methodological differences between History and Futures Studies, there is great potential for collaboration. The thesis begins by proposing the ‘History-Futures Framework’, which is a schematic that connects the two disciplines. This schematic reveals that there are three main ways scholars think about the future: by responding to concerns about the future, by envisaging the future, and by attempting to influence the future. We then examine historical thinkers who have either opposed or endorsed thinking about the future. Our findings suggest that despite a dominant attitude within History that historians should not engage in future-thought, some significant historical thinkers have held the opposite attitude. Finally, we use three World Environmental History books as case studies of a historical genre, which we argue is particularly well suited to future-thought. We conclude that by enlarging the spatial, temporal, and disciplinary scopes of historical thinking, historians are better positioned to respond to, envisage, and influence the future.","2018","2021-08-17 03:31:29","2021-08-17 03:31:29","","","96","","","","","","","","","","Macquarie University","Sydney, Australia","English","","MRes Thesis","","","","","","","","","historiography; History -- Methodology; Social prediction; environmental history; big history; future","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BYFDGF4D","thesis","2016","Sully, Andrew","The audiovisual documentation of crimes of political violence in Timor-Leste","","","","","http://hdl.handle.net/1959.14/1250502","The Audiovisual Documentation of Crimes of Political Violence in Timor-Leste is a research-driven interdisciplinary work that aims, through documentary filmmaking and critical writing, to develop methods for representing the relationship between the past and the present in Timor-Leste. An estimated 204,000 East Timorese died during Indonesia’s 24-year occupation of Timor-Leste (Staveteig 2007). Since its independence in 2002, the need to remember victims of the occupation has been expressed in a range of commemorative rituals and memorialisation practices. Moreover, survivor and witness testimony has become central to transitional justice processes, forensic investigations and documentary filmmaking. Despite the impression of a consistent collective narrative, remembrance of the occupation and the resistance is dynamic and complex. A close examination reveals that unfulfilled expectations, shifting allegiances and political priorities have informed both personal testimony and public commemoration. Michael Leach (2008) has observed these ‘fault lines’ in Timor-Leste’s official historiography, and Lia Kent (2011) has discussed the tensions between local and state-orchestrated commemoration. Damien Grenfell (2012) has pointed out how remembering the dead reveals an intricate interplay between modern, customary and traditional epistemologies. These writers present a nuanced understanding of remembrance. However, documentary filmmaking about Timor-Leste has rarely addressed this complexity. The written exegesis explores the challenges and benefits of developing alternative documentary approaches to represent the occupation and its legacy in the present day. It reflects on 15 years of filmmaking in Timor-Leste, beginning with a documentary about the formation of this new nation, East Timor – Birth of a Nation: Luolo’s Story (2002). This work was followed up with a film about an international forensic investigation of the infamous1991 Santa Cruz massacre, Anatomy of a Massacre (2010). Both films are revisited in the light of theoretical and community concerns. Grounded in Timorese perspectives, I address debates about evidence, testimony and memory, and examine how these views informed the making of The Spirits of Tasi Tolu (2016), the documentary that forms part of this thesis. I conclude by arguing for a reflexive, expressive and consultative documentary filmmaking approach that is able to balance divergent understandings of place, death and time.","2016","2021-08-17 03:31:29","2021-08-17 03:31:29","","","viii, 179","","","","","","","","","","Macquarie University","Sydney, Australia","English","","PhD Thesis","","","","","","","","","public history; memory; Political violence -- Timor-Leste; Memorialization -- Timor Lests; Political violence in motion pictures; Documentary films -- Timor-Leste; Timor-Leste; genocide; documentary; massacres","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IKXMTIK3","thesis","2020","Menzies, Isa","Horses for Discourses: a critical examination of the horse in Australian culture","","","","","http://hdl.handle.net/1885/164683","The cultural significance of the horse functions as one of the cornerstone narratives in the production and performance of Australian national identity. From Phar Lap's preserved remains to the Opening Ceremony of the Sydney 2000 Olympic Games; from 'Banjo' Paterson's poem ""The Man from Snowy River"" to the 2018 Wild Horse Heritage Bill (NSW), the notion that the horse is meaningful to Australians continues to be perpetuated. Nonetheless, the exact nature of this significance remains nebulous and imprecise, and the topic has drawn little critical attention from Australian Studies or Cultural Studies scholars. In view of this academic silence, this thesis interrogates the key narratives associated with the Australian 'horse discourse', and asks, broadly, what is the nature of the horse's significance in Australia, and what does this reveal about Australian identity? Drawing on a mixed-methods approach - including a nation-wide survey of collecting institutions, stakeholder interviews, and the analysis of literature from a diversity of fields - this research seeks to explore the foundational assumptions upon which the equine significance narrative is constructed. The thesis addresses representations of the horse from several key perspectives - as an imported cultural trope; as historically important; within the museum context; and when framed as heritage, particularly with respect to the recent brumby debates. Through these multiple entry-points, the thesis offers a considered analysis of constructions of this animal as an identity narrative. Building on anthropologist James Wertsch's notion of schematic narrative templates, I identify an Australian iteration, which I name the Underdog narrative template. The thesis argues that tales from the equine significance discourse, when underpinned by the Underdog schematic narrative template, are reinforced, becoming potent sites for the expression of nationalism. Combining this understanding with an Animal Studies framing, I argue that the significance of the horse in Australia is largely instrumental, predicated upon an inherently anthropocentric and utilitarian approach. This in turn allows it to be deployed as a symbolic construct, revealing the cultural work the horse is tasked with - in particular in mediating anxieties of belonging among white, Anglo-European Australians.","2020","2021-08-17 03:31:29","2021-08-17 03:31:29","","","","","","","","","","","","","College of Arts & Social Sciences, The Australian National University","Canberra","English","","PhD Thesis","","","","","DOI: 10.25911/5e71eafd184cd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QKMV4VBU","thesis","2010","Hollow, Rosemary","How nations mourn:the memorialisation and management of contemporary atrocity sites","","","","","http://hdl.handle.net/1885/105353","Terrorism and atrocities have scarred the public memory in the late twentieth and early twenty-first centuries. Three atrocities, the 1995 Oklahoma City bombing, the 1996 massacre at Port Arthur Historic Site in Tasmania, Australia, and the 2002 Bali bombings, had a significant impact on the communities they most affected. How did the differing governments and communities at these sites respond to the sudden loss of life? How were the competing agendas of these groups managed ? Are there shared and distinctive characteristics in the memorialisation of atrocitites across these countries at the turn of the millenium? In responding to these questions, this study analyses cultural differences in memorialisation at contemporary atrocity sites. It examines the differing responses at the case study sites to the planning and the timing of memorials, the engagement of those affected, the memorial designs and the management of the memorials, including tributes. It is an original comparative study of contemporary memorialisation by a heritage professional directly involved in the management of memorials at contemporary atrocity sites. The original research includes the identification of the role the internet in contemporary memorialisation, an in-depth analysis of the memorialisation of the 1996 massacre at Port Arthur Historic Site, and the memorialisation in Bali and across Australia of the 2002 Bali bombings. It extends the current scholarship on the memorialisation of the Oklahoma City bombing through identifying the impact of the internet in the memorialisation and in the timeframe of the analysis through to the 15th anniversary in 2010. The comparative analysis of the management of tributes at all the sites identified issues not previously considered in Australian scholarship: that tributes and the response to them is part of the memorialisation and management of contemporary atrocity sites. A combined research method based on an interpretive social science approach was adopted. A range of methodogies were used, including literature reviews, analysis of electronic material, site visits, unstructured in-depth interviews, and participant-observation at memorial services. Studies on history, memory and memorialisation provided the framework for my analysis and led to an original proposal, that all three sites have shared histories of the memorialisation of war and ‘missing’ memorialisation. These shared histories, I argue, strengthened the justification for this comparative study. This comparative study identified differences across the case study countries in the designs of the built memorials, in legislation enacted after the atrocities, the responses to the perpetrators, the marking of anniversaries, and in the management of tributes left at the sites. These differences highlight the cultural divide that exists in contemporary memorialisation. Issues identified for future research include the impact of the internet and electronic social networking sites on memorialisation, and how these sites will be captured and stored for future heritage professionals and researchers. Scope also exists for further comparative global studies: on legislative responses to contemporary atrocities, and on the differing responses of communities and governments to tributes, including teddy bears and T-shirts, left at memorials and contemporary atrocity sites.","2010","2021-08-17 03:31:29","2021-08-17 03:31:29","","","","","","","","","","","","","Centre for Cross Cultural Research, The Australian National University","","English","","PhD Thesis","","","","","DOI: 10.25911/5d778b774833c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"597ZD38Y","thesis","2014","Yardley, Christopher B.","The representation of science and scientists on postage stamps","","","","","http://hdl.handle.net/1885/156346","Research into science communication has included books, newspapers, television and radio analysis but no-one has studied science on postage stamps as a communication medium. Yet stamps incorporate a literate and a visual communication message that governments have used to elucidate ideological ideals and policies, for civic education, for nation building and to advise on matters of public health. Within every stamp image is a permanent record that preserves that message information from the date of issue through many generations. This thesis examines the multiple science message roles the stamp has carried from ten representative countries since the first use of the medium. It explores paths and into how and why a country visualises and publicises its place locally and to the outside world. The taxonomy developed is applicable to other disciplines in describing classification of communication themes. 'Science' as represented on postage stamps defines the state of science and technology at a set point in time, the date of issue, and provides a commentary on society and a set of activities, functions or needs. A case study methodology has been used provide examples of the many roles of the stamp message. Half of all science stamps show the science as its main image generally accompanied by a textual description explaining the reason for issue at that particular time. The other half of all science stamps depend upon a named scientist as the focal point of the message. Events and anniversaries are the prompts for many issues. Government's hand is shown when the message is political, is nation-building and often in advising of public health issues. The nature of the image has evolved with time, which time can be related to the development of science communication when science has fragmented and is an increasingly specialist endeavour undertaken by institutions. This study analyses how, through stamp issue, the current perspective of science is shown by the context in step with the movement understood as the public understanding of science evolving into the public awareness of science.","2014","2021-08-17 03:31:29","2021-08-17 03:31:29","","","352, 266","","","","","","","","","","Australian National Centre for the Public Awareness of Science","Canberra","","","PhD Thesis","","","","","DOI: 10.25911/5d514bab5e9a3","","","","Science on postage stamps; Scientists On postage stamps.; Postage stamps as propaganda; Postage stamps Social aspects.; Postage stamps Political aspects.; Postage stamp design History","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QB6B47LX","thesis","2013","Garduño Freeman, Cristina","The participatory culture of architecture : heritage, media and the socio-visual life of the Sydney Opera House","","","","","http://hdl.handle.net/10453/24116","In 2007 the Sydney Opera House was inscribed onto UNESCO’s World Heritage List as a masterpiece of 20th century architecture and engineering, and for its value as a ‘world-famous iconic-building’. The inscription serves to establish the building’s international significance, yet methods to evidence and better understand its social value for global audiences remains largely unaddressed. The thesis investigates and evidences the building’s social value through practices in popular culture enabled and made visible by the recent growth of online participatory media, arguing that such representations of the building and the online interactions around these are cultural practices through which people engage with the Sydney Opera House. Further, these practices are significant because they offer individuals and groups a means to negotiate their collective and individual senses of identity.  Using the concept of participatory culture the thesis explores the anecdotal attachment people have for this work of iconic architecture. Through visual analysis of a collection of online representations gathered on Pinterest.com the social value of this place is evidenced in the everyday engagements of people that are inspired by the building, such as visiting it, collecting souvenirs, posting photographs or making opera-house-shaped cakes. Closer observations of participation in photosharing groups on Flickr.com and tributes posted to the Sydney Opera House Utzon Memorial website demonstrate that such popular activities are complex social negotiations of memory and identity. The investigation concludes that social value is a cultural process; one that is co-constituted between tangible, intangible and digital forms of culture.  The thesis is located at the intersection of architecture, heritage studies and media studies. The argument builds on the scholarly contributions of Terry Smith, Leslie Sklair, Jose van Dijck and Henry Jenkins as well as the discourses on World Heritage, Intangible Heritage and Digital Heritage to demonstrate that although at present participatory culture of architecture is unable to be recognised by UNESCO’s suite of heritage instruments, the everyday social engagements around the Sydney Opera House contribute to its broader cultural significance.","2013","2021-08-17 03:31:29","2021-08-17 03:31:29","2021-07-15 02:06:37","","","","","","","The participatory culture of architecture","","","","","","","English","","PhD Thesis","","","opus.lib.uts.edu.au","","Accepted: 2013-11-21T05:55:45Z","","C:\Users\ewans\Documents\Zotero\zotero-localfiles\storage\V63M4L3A\24116.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
